Tag	Latency Normalized	Power
3825	1.2761475997	94.697252
3826	1.2707517063	94.653263
3827	1.2688660556	94.588879
3828	1.2561819198	94.454138
3829	1.2511028602	94.366179
3830	1.2478913885	94.263036
3831	1.2459855902	94.163525
3832	1.2388162636	93.956166
3833	1.2382922691	93.830808
3834	1.2366177351	93.711902
3835	1.2310653178	93.582409
3836	1.2292297308	93.422927
3837	1.21808027	93.128448
3838	1.2139112407	92.932425
3839	1.21314675	92.827834
3840	1.2117205488	92.676067
3841	1.2122457428	92.582063
3842	1.2113899119	92.506539
3843	1.2083318712	92.432745
3844	1.2054466903	92.369571
3845	1.2033878376	92.365129
3846	1.201380807	92.365848
3847	1.2003744568	92.345
3848	1.1839226267	91.995037
3849	1.1766810642	91.833345
3850	1.1760956213	91.8287
3851	1.1702803787	91.68507
3852	1.1591326346	91.407417
3853	1.1600667328	91.332961
3854	1.171896172	91.251038
3855	1.1682152577	91.056355
3856	1.1701190786	90.980422
3857	1.1717001032	90.869474
3858	1.1699155628	90.659609
3859	1.166527939	90.475827
3860	1.1644128647	90.270657
3861	1.1618968702	90.046783
3862	1.177862718	89.657322
3863	1.1591643217	88.362496
3864	1.1611631565	88.03632
3865	1.1615510908	87.849547
3866	1.1527209763	87.303359
3867	1.1577128033	87.076799
3868	1.1730792965	87.094332
3869	1.1748201387	87.001244
3870	1.1694869169	86.740921
3871	1.1658306689	86.574399
3872	1.1690789149	86.487089
3873	0.9942902468	86.353209
3874	0.9960820772	86.510876
3875	0.9977940022	86.646137
3876	1.0010812094	86.796966
3877	1.0029840866	86.92262
3878	1.0126456659	87.071634
3879	1.0139748549	87.137938
3880	1.0379652214	87.224253
3881	1.0396211309	87.314328
3882	1.0413238524	87.387977
3883	1.0467373915	87.445693
3884	1.0515014455	87.489404
3885	1.0546861353	87.516451
3886	1.0563483499	87.519105
3887	1.0560099772	87.558347
3888	1.0575607863	87.541438
3889	1.1099363257	87.459064
3890	1.110716344	87.498676
3891	1.1135225576	87.512891
3892	1.1162997862	87.532753
3893	1.1199129529	87.516057
3894	1.1206735173	87.486961
3895	1.122405787	87.459187
3896	1.1243790968	87.454004
3897	1.1587182298	87.513311
3898	1.1597240591	87.476049
3899	1.1615623343	87.451961
3900	1.1685076098	87.435094
3901	1.1708332557	87.421226
3902	1.173718219	87.414525
3903	1.1789124395	87.467486
3904	1.1823078274	87.445522
3905	1.186066623	87.417193
3906	1.1778791354	87.340944
3907	1.1550041566	86.811202
3908	1.1613450369	86.778916
3909	1.1601440628	86.672612
3910	1.1676329235	86.573578
3911	1.1631557618	86.382865
3912	1.1447915134	86.100297
3913	1.1433353292	86.137751
3914	1.1420506376	86.206077
3915	1.1388293745	86.241519
3916	1.1365350853	86.291193
3917	1.1353118602	86.349126
3918	1.1341491457	86.411524
3919	1.1310895564	86.503136
3920	1.1298099895	86.574842
3921	0.8997472385	90.138836
3922	0.8992693212	90.21496
3923	0.8989980891	90.265742
3924	0.8986183967	90.323667
3925	0.8985711595	90.387501
3926	0.8987385306	90.488092
3927	0.8990897278	90.566135
3928	0.898893911	90.649337
3929	0.8978412977	90.727947
3930	0.897465602	90.843902
3931	0.8968963798	90.930367
3932	0.8961505629	91.065221
3933	0.8955687371	91.186207
3934	0.8982732493	91.344658
3935	0.8986040635	91.428576
3936	0.9216435547	91.908674
3937	0.9304190747	92.265135
3938	0.9308557264	92.43237
3939	0.9311678404	92.581079
3940	0.9351668318	92.759478
3941	0.9429318029	92.84064
3942	0.9432201883	92.928305
3943	0.9436129903	92.95324
3944	0.9662847547	93.15219
3945	0.9667614133	93.180783
3946	0.9774811159	93.350045
3947	0.9792566911	93.420622
3948	0.9893624981	93.573282
3949	0.9936018252	93.651286
3950	0.9963632327	93.705354
3951	0.9978291396	93.736827
3952	1.0001916617	93.781719
3953	1.007084377	93.868198
3954	0.9905293426	93.870264
3955	0.9879753113	93.921374
3956	0.9872082491	93.987074
3957	0.9892959008	94.065277
3958	0.9882676977	94.16114
3959	0.9893691869	94.247297
3960	0.9908540456	94.344415
3961	1.0049070869	94.483231
3962	0.993724341	94.986614
3963	0.9788043587	95.347731
3964	0.9748393952	95.497477
3965	0.9739541528	95.579712
3966	0.9766760402	95.702439
3967	1.1699018189	95.659645
3968	1.151325802	95.642143
3969	1.1446950871	95.629994
3970	1.1400525593	95.589793
3971	1.1381578517	95.590733
3972	1.1305386324	95.559147
3973	1.1287538473	95.554724
3974	1.1274789739	95.559514
3975	1.1256134417	95.583494
3976	1.1239902177	95.617762
3977	1.1212962708	95.648554
3978	1.2470856518	96.31044
3979	1.2472081376	96.228815
3980	1.2255322487	96.301444
3981	1.2258667695	96.226656
3982	1.2265755376	96.195199
3983	1.2211646145	96.225923
3984	1.2164162057	96.252754
3985	1.2132474489	96.290233
3986	1.2122770326	96.305271
3987	1.2118412034	96.291697
3988	1.2099184273	96.341506
3989	1.1572751936	96.83977
3990	1.1552001261	96.849497
3991	1.1525168808	96.873149
3992	1.1498563183	96.913531
3993	1.1464595919	97.00245
3994	1.1448554062	97.069944
3995	1.1418704037	97.165524
3996	1.138896873	97.230692
3997	1.1045603523	97.497234
3998	1.1026300483	97.595924
3999	1.099616353	97.691126
4000	1.0913997247	97.792106
4001	1.0857245096	97.829594
4002	1.0816110218	97.947611
4003	1.0760172084	98.05229
4004	1.0712420605	98.174714
4005	1.0672237575	98.330341
4006	1.0656646577	98.407656
4007	1.0644447211	98.552947
4008	1.0581169407	98.763042
4009	1.0559094832	98.899009
4010	1.0453125116	99.090911
4011	1.0443796968	99.235775
4012	1.0389026176	101.953557
4013	1.0420172621	101.976469
4014	1.0442788595	101.980679
4015	1.1928820134	99.3057
4016	1.1932985546	99.24659
4017	1.1931045121	99.202732
4018	1.1928133592	99.170484
4019	1.1930188711	99.123573
4020	1.1932056484	99.072504
4021	1.1930389162	99.045805
4022	1.1926770227	98.989757
4023	1.1926511223	98.951323
4024	1.1926447807	98.910379
4025	1.1925142304	98.862156
4026	1.1918522596	98.818667
4027	1.1907617725	98.811891
4028	1.1904597744	98.808227
4029	1.1903063829	98.825826
4030	1.1902003072	98.801619
4031	1.1904046835	98.836487
4032	1.1914222956	98.858805
4033	1.1919393907	98.895904
4034	1.188396732	98.940342
4035	1.1880704068	99.010652
4036	1.1640625375	98.950357
4037	1.1544107606	98.887419
4038	1.1535756182	98.907127
4039	1.15273969	98.931141
4040	1.148183896	98.960193
4041	1.1400460607	99.082731
4042	1.1393938738	99.131468
4043	1.1386855953	99.210798
4044	1.1156909709	99.27992
4045	1.1162256986	99.325927
4046	1.1055807505	99.321357
4047	1.1031906618	99.348252
4048	1.0941565475	99.296035
4049	1.091207685	99.278472
4050	1.0975050464	99.264264
4051	1.0980511651	99.2569
4052	1.1029052915	99.247963
4053	1.095971683	99.237961
4054	1.096720864	99.218634
4055	1.0951814435	99.212454
4056	1.110771503	99.217565
4057	1.113856613	99.307634
4058	1.1202252325	99.439726
4059	1.1208502097	99.473579
4060	1.1199772346	99.540226
4061	1.1057033515	99.606434
4062	1.1049314749	99.637056
4063	1.112195811	99.763714
4064	1.1091177287	99.863413
4065	1.1103732783	99.982168
4066	1.1167729431	100.321928
4067	0.9156985412	101.63147
4068	0.9175694244	101.662316
4069	0.9195234248	101.665167
4070	0.9213799538	101.670539
4071	0.9231455909	101.637826
4072	0.9377740791	101.777994
4073	0.9399420502	101.883833
4074	0.9426449266	101.918277
4075	0.944658742	101.944327
4076	0.9468832804	102.012535
4077	0.9486697713	102.03331
4078	0.8148483016	102.167807
4079	0.8152208527	102.408982
4080	0.8127999465	102.679318
4081	0.8121017233	102.818664
4082	0.8148205538	102.926768
4083	0.8356352473	102.869679
4084	0.8455055602	102.963338
4085	0.8512892403	103.056329
4086	0.8517593426	103.1564
4087	0.8610099913	103.343364
4088	0.8634082407	103.471219
4089	0.8668341246	103.627891
4090	0.8706314886	103.721829
4091	0.872233747	103.834348
4092	0.87416459	103.90234
4093	0.8748432162	103.926738
4094	0.8846420174	104.075694
4095	0.8897312337	104.11578
4096	0.8905127884	104.173062
4097	0.8913673854	104.181325
4098	0.8926887342	104.185964
4099	0.9077741208	104.177681
4100	0.908705673	104.146826
4101	0.923001095	104.08901
4102	0.9301897983	104.008805
4103	0.9326674347	103.950907
4104	0.9396948114	103.857079
4105	0.9477295933	103.800494
4106	0.949931035	103.768247
4107	0.9519998125	103.673693
4108	0.9534176806	103.538189
4109	0.9599458591	103.499111
4110	0.9720941342	103.627588
4111	0.973688937	103.598269
4112	0.9755656574	101.65499
4113	0.9726188346	101.668803
4114	0.9705070196	101.656723
4115	0.8228009385	105.48707
4116	0.8234172171	105.61392
4117	0.8251302494	105.699382
4118	0.8271258116	105.799134
4119	0.8277872736	105.912774
4120	0.8278434093	106.051614
4121	0.8281196016	106.14099
4122	0.8301653589	106.259789
4123	0.8303451575	106.382831
4124	0.8305475672	106.490065
4125	0.8307939022	106.630842
4126	0.8310207296	106.76776
4127	0.8331024945	106.867272
4128	0.8350003187	106.924505
4129	0.8367498585	106.98807
4130	0.8386391821	107.050245
4131	0.838761489	107.10217
4132	0.8397153449	107.114547
4133	0.8391143358	107.133223
4134	0.8407190207	107.133439
4135	0.8422901532	107.152931
4136	0.8449551338	107.148554
4137	0.8483006259	107.158763
4138	0.8500455235	107.101479
4139	0.8521657224	107.048153
4140	0.8541054447	107.011003
4141	0.8556951127	106.967489
4142	0.8569315929	106.92814
4143	0.8593241287	106.914658
4144	0.862177419	106.841346
4145	0.8625728766	106.828768
4146	0.8668606436	106.760266
4147	0.8749827874	106.633406
4148	0.8880238878	106.469874
4149	1.0861915143	104.427796
4150	1.0780108867	104.497643
4151	1.0757966902	104.555229
4152	1.0705122321	104.653026
4153	1.0707982824	104.783713
4154	1.0699724059	104.884404
4155	1.0701171047	104.957778
4156	1.053375641	105.091051
4157	1.045700602	105.128792
4158	1.0390043533	105.145223
4159	1.0376616261	105.182692
4160	1.0372817203	105.229851
4161	1.0372741887	105.288521
4162	1.0325292755	105.286963
4163	1.0231300721	105.217642
4164	1.0216150764	105.198291
4165	1.0182227939	105.14991
4166	1.0057574586	104.871197
4167	1.0039138838	104.799098
4168	1.002162416	104.761172
4169	1.0003196021	104.73597
4170	0.9984720881	104.733194
4171	0.9967001749	104.775538
4172	0.9821962202	104.716553
4173	0.979883322	104.674792
4174	0.9764682146	104.696033
4175	0.9743420816	104.683916
4176	0.9705584727	104.660725
4177	0.9695951916	104.658601
4178	0.981497424	104.680805
4179	0.9797946742	104.708675
4180	0.9861676834	104.783232
4181	0.9871762108	104.853558
4182	0.9844470492	104.929166
4183	0.9717067734	105.121895
4184	0.9694810594	105.198526
4185	0.9780465232	105.28157
4186	0.9798267952	105.327579
4187	0.9714873325	105.314007
4188	0.9708893788	105.313446
4189	0.9685552485	105.297972
4190	0.9692135769	105.296932
4191	0.9694469895	105.256711
4192	0.9688420791	105.211082
4193	0.9697169909	105.1577
4194	0.9759952345	104.827632
4195	0.9740320222	104.747709
4196	0.9880259895	104.644179
4197	0.990262583	104.643773
4198	0.9905973327	104.613312
4199	0.9848023253	104.777487
4200	0.9876370475	104.88634
4201	0.9799454571	105.040469
4202	0.9752431677	105.110945
4203	0.9728891073	105.109167
4204	0.9740440792	105.226992
4205	0.96855904	105.271785
4206	0.9714649967	105.322001
4207	0.9716356478	105.337456
4208	0.9732740961	105.411864
4209	0.9725004429	105.484438
4210	0.9659540247	105.465575
4211	0.9666128693	105.506971
4212	0.960754192	105.906355
4213	0.9645472228	105.87617
4214	0.9666733327	105.868353
4215	0.968245345	105.891061
4216	0.9715184785	105.866877
4217	0.9721418967	105.853204
4218	0.9721189402	105.819857
4219	0.9714706199	105.80663
4220	0.9714535933	105.777413
4221	0.971856297	105.756462
4222	0.9721135852	105.77283
4223	0.9735635708	105.760788
4224	0.9761236892	105.759405
4225	0.9768859424	105.751362
4226	0.9783692745	105.713197
4227	0.9781700964	105.688737
4228	0.9768498392	105.692248
4229	0.9767238168	105.64661
4230	0.9750918476	105.642073
4231	0.9751462841	105.602335
4232	0.9732626501	105.577706
4233	0.9734905937	105.51802
4234	0.9728317283	105.466085
4235	0.9712096238	105.401103
4236	0.9726175733	105.33681
4237	0.9713093039	105.284541
4238	0.9712522683	105.305588
4239	0.9698376451	105.323203
4240	0.9705526246	105.340858
4241	0.9751802011	105.419424
4242	0.9762715571	105.433157
4243	0.9763729146	105.416415
4244	0.9758042426	105.404257
4245	0.9926059131	105.34033
4246	0.9927636629	105.347731
4247	0.9863290276	105.39524
4248	0.9732737409	105.56549
4249	0.780332043	108.237319
4250	0.7816084917	108.220438
4251	0.781634329	108.188976
4252	0.7852411826	108.181742
4253	0.7867336256	108.130776
4254	0.788305747	108.1402
4255	0.7914879168	108.153395
4256	0.7975416576	108.271319
4257	0.7980070837	108.282983
4258	0.7986153873	108.233122
4259	0.801110847	108.293621
4260	0.8039491052	108.323492
4261	0.8050653369	108.262246
4262	0.8322421425	108.617155
4263	0.8382235235	108.74423
4264	0.8432989602	108.827931
4265	0.8497450676	108.972844
4266	0.8521942261	109.027174
4267	0.8710579456	109.349825
4268	0.8786736246	109.529998
4269	0.8831981163	109.663832
4270	0.8876485808	109.771617
4271	0.8941719549	109.901291
4272	0.9019066758	110.055154
4273	0.911757766	110.168587
4274	0.915695327	110.184094
4275	0.9234184103	110.219889
4276	0.9290983739	110.222717
4277	0.9324718278	110.307573
4278	0.9229438772	110.420262
4279	0.9421041661	110.453535
4280	0.9372201885	110.348295
4281	0.9368064705	110.248353
4282	0.9342966399	110.212699
4283	0.9261538198	110.193075
4284	0.9184279468	110.126351
4285	0.904073166	110.072099
4286	0.9009036401	110.025473
4287	0.8997329368	109.976366
4288	0.8993603412	109.901638
4289	0.8990751439	109.866679
4290	0.8960584182	109.835312
4291	1.0598107743	106.257744
4292	1.0592548954	106.208432
4293	1.0573816806	106.205341
4294	1.0404069795	106.393886
4295	1.0382782025	106.380513
4296	1.0233394303	106.420443
4297	1.0210988376	106.369477
4298	1.0192228833	106.310871
4299	1.0109781272	106.0937
4300	1.0072572042	105.965137
4301	1.0039808258	105.834518
4302	1.0014235653	105.74311
4303	1.0004389426	105.703842
4304	0.9922856817	105.597192
4305	0.9886679294	105.523713
4306	0.9833290893	105.413926
4307	0.9805593486	105.340825
4308	0.975486591	105.247629
4309	0.9697091547	105.133429
4310	0.9639699754	104.957141
4311	0.9608496986	104.867675
4312	0.9195286037	103.562971
4313	0.9163564005	103.491666
4314	0.916113614	103.387798
4315	0.9143421771	103.288444
4316	0.9106007127	103.229711
4317	0.9106638394	103.157663
4318	0.9111943875	103.079321
4319	0.9116413293	102.994058
4320	0.9131388467	102.929065
4321	0.9134125615	102.894017
4322	0.9117319617	102.798919
4323	0.9105488565	102.756513
4324	0.9121995053	102.682923
4325	0.9134616848	102.608921
4326	0.9131737991	102.574234
4327	0.9131953417	102.526723
4328	0.9136840403	102.490971
4329	0.9146558276	102.479573
4330	0.9161369391	102.438967
4331	0.9162810428	102.409396
4332	0.918518844	102.408144
4333	0.9192385365	102.402815
4334	0.9227964639	102.389287
4335	0.9285236068	102.327589
4336	0.928558777	102.207523
4337	1.1399606657	99.230048
4338	1.1411820506	99.180902
4339	1.1424369981	99.145399
4340	1.1406025518	99.066991
4341	1.1359778772	98.907755
4342	1.1354250291	98.845843
4343	1.1346909879	98.796003
4344	1.1356276292	98.775601
4345	1.1202312979	98.686627
4346	1.1169597918	98.641971
4347	1.1171612114	98.633177
4348	1.1173538602	98.578217
4349	1.1107424063	98.470783
4350	1.1083487059	98.400674
4351	1.1094767389	98.371774
4352	1.105213416	98.267015
4353	1.1021689491	98.171204
4354	1.1005436502	98.099635
4355	1.0970043462	98.018377
4356	1.0916011164	97.847249
4357	1.089607901	97.762726
4358	1.0877746682	97.701386
4359	1.0841945753	97.595854
4360	1.0818272983	97.442522
4361	1.0810292209	97.390686
4362	1.0538255448	96.775032
4363	1.0480124182	96.570014
4364	1.0446575884	96.40809
4365	1.0421389764	96.209926
4366	1.0443666991	96.191523
4367	1.0300771807	95.725824
4368	1.0345723026	95.632563
4369	1.0321017621	95.499869
4370	1.0297586078	95.410441
4371	1.02503354	95.216042
4372	1.0191068089	94.928241
4373	1.0109276221	94.649306
4374	1.0156348092	94.555699
4375	1.0150654749	94.424392
4376	1.0132487338	94.317366
4377	1.010596781	94.171162
4378	1.008117488	94.07772
4379	0.9943239432	93.732283
4380	0.9936181562	93.740994
4381	0.9928820287	93.802807
4382	0.9940442254	93.803515
4383	1.0039306394	93.892225
4384	1.0059540745	93.901514
4385	1.0344527952	94.109834
4386	1.0358524502	94.118687
4387	1.0394467891	94.131071
4388	1.0393304737	94.103241
4389	1.0478504396	94.08463
4390	1.0477872632	94.083697
4391	0.8835320667	95.419587
4392	0.8963515802	95.505549
4393	0.8976580103	95.569265
4394	0.8989731704	95.62312
4395	0.8990674647	95.645999
4396	0.9004850012	95.685124
4397	0.9048566939	95.717095
4398	0.9107039244	95.79777
4399	0.9107942323	95.834319
4400	0.9280591013	95.940881
4401	0.944900639	96.008483
4402	0.9460812526	96.102414
4403	0.9496368035	96.153166
4404	0.9508607826	96.184604
4405	0.9676814554	96.356506
4406	0.9707171444	96.42009
4407	0.97417554	96.528014
4408	0.9769906887	96.636266
4409	0.9792502982	96.715518
4410	0.9837672259	96.834921
4411	0.985647575	96.888335
4412	1.0133414423	96.70676
4413	1.0128135687	96.748817
4414	1.0115343577	96.793951
4415	1.0118330502	96.845983
4416	1.0118616323	96.860465
4417	1.0099734882	96.920733
4418	1.0078708837	96.948824
4419	1.0093583076	96.99827
4420	1.0081344267	97.005935
4421	1.0080447007	97.027097
4422	1.0088886029	97.035404
4423	1.0104566262	97.026619
4424	1.0069480253	96.99962
4425	1.0075526567	97.009145
4426	1.0072222874	96.976137
4427	1.0065276252	96.969205
4428	1.0069304506	96.95523
4429	1.0052474756	96.919354
4430	1.0041799408	96.92802
4431	1.0104232739	96.955728
4432	1.0111187675	96.95486
4433	1.0153499334	96.976634
4434	1.0168160186	96.969242
4435	1.0188227936	96.947081
4436	1.0199759745	96.95506
4437	0.808874322	99.679378
4438	0.8080733531	99.623361
4439	0.8084339331	99.505745
4440	0.8199295633	99.173338
4441	0.841073841	98.711888
4442	0.8436562586	98.658522
4443	0.8458454433	98.614425
4444	0.8468385857	98.539805
4445	0.845953282	98.496865
4446	0.8452766224	98.454769
4447	0.8457436822	98.385127
4448	0.8601322776	98.464267
4449	0.8645926817	98.456751
4450	0.8787448536	98.361015
4451	0.8828829956	98.260693
4452	1.0668410122	94.958366
4453	1.0662310757	94.934622
4454	1.0642322708	94.874354
4455	1.0632824513	94.835861
4456	1.0617459696	94.782554
4457	1.0617260073	94.744745
4458	1.0618062838	94.726243
4459	1.0616497816	94.661545
4460	1.0600348062	94.661505
4461	1.0585209014	94.642161
4462	1.0571406082	94.623197
4463	1.0571560678	94.630174
4464	1.0557140324	94.615751
4465	1.0521335229	94.583186
4466	1.0477814537	94.517782
4467	1.0436211462	94.458244
4468	1.0316475954	94.280827
4469	1.0384756078	94.339237
4470	1.0457074363	94.399328
4471	1.0458850242	94.381173
4472	1.0476888769	94.377676
4473	1.047699259	94.401487
4474	1.0407046472	94.38897
4475	1.0383709656	94.394604
4476	1.0357837387	94.401693
4477	1.0368853829	94.415979
4478	1.0356664093	94.383779
4479	1.0316236049	94.311591
4480	1.0350663219	94.306724
4481	1.0371455404	94.256339
4482	1.0372505186	94.237596
4483	1.0668196723	94.546099
4484	1.0669068867	94.596913
4485	1.0430888259	94.476314
4486	1.0428712191	94.472875
4487	1.0502298691	94.604636
4488	1.0501081874	94.654955
4489	1.0421359445	94.671881
4490	1.0429292266	94.675232
4491	1.0431374271	94.664238
4492	1.0294956068	94.611442
4493	1.0315213586	94.568902
4494	1.0348781088	94.529258
4495	1.0382160852	94.54029
4496	1.039185476	94.528447
4497	1.0368779467	94.483615
4498	1.0360254988	94.527787
4499	1.0503085544	94.606308
4500	1.0360275561	94.557318
